name,measure,rarefied,value
CHOMP-93,Richness,Raw,18
CHOMP-93,Shannon,Raw,1.990230105320066
CHOMP-93,Faith PD,Raw,3.5106105427245864
CHOMP-93,Richness,Rarefied,17.94392168527149
CHOMP-93,Shannon,Rarefied,1.9726371749198577
CHOMP-93,Faith PD,Rarefied,3.5106105427245864
CHOMP-94,Richness,Raw,19
CHOMP-94,Shannon,Raw,1.660114850844914
CHOMP-94,Faith PD,Raw,4.342785460210721
CHOMP-94,Richness,Rarefied,13.554154317086349
CHOMP-94,Shannon,Rarefied,1.6765205156943699
CHOMP-94,Faith PD,Rarefied,3.3384782882532997
CHOMP-95,Richness,Raw,11
CHOMP-95,Shannon,Raw,0.7241914899865107
CHOMP-95,Faith PD,Raw,2.530933831724266
CHOMP-95,Richness,Rarefied,10.16526712288691
CHOMP-95,Shannon,Rarefied,0.7238609455722667
CHOMP-95,Faith PD,Rarefied,2.122829577175005
CHOMP-96,Richness,Raw,5
CHOMP-96,Shannon,Raw,0.05691940526363584
CHOMP-96,Faith PD,Raw,1.5520618276685956
CHOMP-96,Richness,Rarefied,4.083351556612784
CHOMP-96,Shannon,Rarefied,0.014427214862176116
CHOMP-96,Faith PD,Rarefied,1.1857759071492366
CHOMP-97,Richness,Raw,9
CHOMP-97,Shannon,Raw,1.6824872015086
CHOMP-97,Faith PD,Raw,2.8067441232506196
CHOMP-97,Richness,Rarefied,8.906576724641319
CHOMP-97,Shannon,Rarefied,1.6568709539365019
CHOMP-97,Faith PD,Rarefied,2.8067441232506196
CHOMP-98,Richness,Raw,10
CHOMP-98,Shannon,Raw,1.52583462324206
CHOMP-98,Faith PD,Raw,2.359885402549477
CHOMP-98,Richness,Rarefied,9.992340062898915
CHOMP-98,Shannon,Rarefied,1.4839886306735226
CHOMP-98,Faith PD,Rarefied,2.359885402549477
CHOMP-99,Richness,Raw,12
CHOMP-99,Shannon,Raw,1.915800707803519
CHOMP-99,Faith PD,Raw,2.93319572977118
CHOMP-99,Richness,Rarefied,11.999999484792694
CHOMP-99,Shannon,Rarefied,1.8729023551973214
CHOMP-99,Faith PD,Rarefied,2.93319572977118
CHOMP-100,Richness,Raw,12
CHOMP-100,Shannon,Raw,1.4354079832221507
CHOMP-100,Faith PD,Raw,2.803450647767733
CHOMP-100,Richness,Rarefied,11.36938945287329
CHOMP-100,Shannon,Rarefied,1.455882406927095
CHOMP-100,Faith PD,Rarefied,2.758967827268079
CHOMP-101,Richness,Raw,11
CHOMP-101,Shannon,Raw,0.4124374938279085
CHOMP-101,Faith PD,Raw,3.155747104937826
CHOMP-101,Richness,Rarefied,8.086811054788416
CHOMP-101,Shannon,Rarefied,0.37903362850382327
CHOMP-101,Faith PD,Rarefied,1.7097431720455323
CHOMP-102,Richness,Raw,12
CHOMP-102,Shannon,Raw,1.6859500515457129
CHOMP-102,Faith PD,Raw,3.286748231986727
CHOMP-102,Richness,Rarefied,9.974862422122094
CHOMP-102,Shannon,Rarefied,1.6726138760989964
CHOMP-102,Faith PD,Rarefied,3.0635587487007774
CHOMP-103,Richness,Raw,18
CHOMP-103,Shannon,Raw,1.775766126575762
CHOMP-103,Faith PD,Raw,4.3758403797873795
CHOMP-103,Richness,Rarefied,14.15818801398023
CHOMP-103,Shannon,Rarefied,1.704311628071595
CHOMP-103,Faith PD,Rarefied,3.3466319856371163
CHOMP-104,Richness,Raw,18
CHOMP-104,Shannon,Raw,1.5681364184765616
CHOMP-104,Faith PD,Raw,4.189604385833245
CHOMP-104,Richness,Rarefied,16.757987787252006
CHOMP-104,Shannon,Rarefied,1.5240152583801216
CHOMP-104,Faith PD,Rarefied,4.189604375833245
CHOMP-105,Richness,Raw,12
CHOMP-105,Shannon,Raw,1.608979834717454
CHOMP-105,Faith PD,Raw,3.3831863181945554
CHOMP-105,Richness,Rarefied,11.004899641988674
CHOMP-105,Shannon,Rarefied,1.6315562101659111
CHOMP-105,Faith PD,Rarefied,3.1361419798275296
CHOMP-106,Richness,Raw,13
CHOMP-106,Shannon,Raw,0.2671305460042673
CHOMP-106,Faith PD,Raw,3.216393660198645
CHOMP-106,Richness,Rarefied,9.886019803001918
CHOMP-106,Shannon,Rarefied,0.23365011796571716
CHOMP-106,Faith PD,Rarefied,2.094583917866239
CHOMP-107,Richness,Raw,19
CHOMP-107,Shannon,Raw,2.1872060291287063
CHOMP-107,Faith PD,Raw,5.332311259969697
CHOMP-107,Richness,Rarefied,16.470272916561644
CHOMP-107,Shannon,Rarefied,2.1517194273963027
CHOMP-107,Faith PD,Rarefied,5.181759682591146
CHOMP-108,Richness,Raw,10
CHOMP-108,Shannon,Raw,1.8298982393020347
CHOMP-108,Faith PD,Raw,3.156717922328604
CHOMP-108,Richness,Rarefied,9.999773027128684
CHOMP-108,Shannon,Rarefied,1.8211588182244747
CHOMP-108,Faith PD,Rarefied,3.156717922328604
CHOMP-109,Richness,Raw,8
CHOMP-109,Shannon,Raw,1.5021443045809824
CHOMP-109,Faith PD,Raw,2.626346860107737
CHOMP-109,Richness,Rarefied,7.999918650393134
CHOMP-109,Shannon,Rarefied,1.5167349641952004
CHOMP-109,Faith PD,Rarefied,2.626346860107737
CHOMP-110,Richness,Raw,10
CHOMP-110,Shannon,Raw,1.6216321096523192
CHOMP-110,Faith PD,Raw,2.789191449104535
CHOMP-110,Richness,Rarefied,9.790829831464762
CHOMP-110,Shannon,Rarefied,1.6591108876108436
CHOMP-110,Faith PD,Rarefied,2.767912754558063
CHOMP-111,Richness,Raw,25
CHOMP-111,Shannon,Raw,1.4779133144156602
CHOMP-111,Faith PD,Raw,4.916145603402057
CHOMP-111,Richness,Rarefied,22.188064566680474
CHOMP-111,Shannon,Rarefied,1.4641553473043916
CHOMP-111,Faith PD,Rarefied,4.299097281583601
CHOMP-112,Richness,Raw,15
CHOMP-112,Shannon,Raw,1.5982628046324774
CHOMP-112,Faith PD,Raw,4.005129967031011
CHOMP-112,Richness,Rarefied,12.200323033263059
CHOMP-112,Shannon,Rarefied,1.595818542000749
CHOMP-112,Faith PD,Rarefied,2.2662975216172896
CHOMP-113,Richness,Raw,23
CHOMP-113,Shannon,Raw,2.1735173993693593
CHOMP-113,Faith PD,Raw,4.903464188867645
CHOMP-113,Richness,Rarefied,20.949638724327222
CHOMP-113,Shannon,Rarefied,2.091537575310033
CHOMP-113,Faith PD,Rarefied,4.775450785141107
CHOMP-114,Richness,Raw,23
CHOMP-114,Shannon,Raw,1.8623089744286803
CHOMP-114,Faith PD,Raw,4.464345005199879
CHOMP-114,Richness,Rarefied,21.746413505685823
CHOMP-114,Shannon,Rarefied,1.8851028637056575
CHOMP-114,Faith PD,Rarefied,4.364129425595747
CHOMP-115,Richness,Raw,14
CHOMP-115,Shannon,Raw,1.1158851485154706
CHOMP-115,Faith PD,Raw,3.6937903008122173
CHOMP-115,Richness,Rarefied,12.494215008020722
CHOMP-115,Shannon,Rarefied,1.1107765045140847
CHOMP-115,Faith PD,Rarefied,3.188792697220548
CHOMP-116,Richness,Raw,21
CHOMP-116,Shannon,Raw,1.8701923005418923
CHOMP-116,Faith PD,Raw,5.284927501868303
CHOMP-116,Richness,Rarefied,19.587634402161605
CHOMP-116,Shannon,Rarefied,1.8816980218775055
CHOMP-116,Faith PD,Rarefied,4.683095529600575
CHOMP-117,Richness,Raw,15
CHOMP-117,Shannon,Raw,1.8869736334311067
CHOMP-117,Faith PD,Raw,3.431602764286646
CHOMP-117,Richness,Rarefied,14.752587157200363
CHOMP-117,Shannon,Rarefied,1.843735019383811
CHOMP-117,Faith PD,Rarefied,3.431602764286646
CHOMP-118,Richness,Raw,13
CHOMP-118,Shannon,Raw,2.314326625046476
CHOMP-118,Faith PD,Raw,3.697244849118268
CHOMP-118,Richness,Rarefied,12.626658812939036
CHOMP-118,Shannon,Rarefied,2.2976479734787842
CHOMP-118,Faith PD,Rarefied,3.2797826072562994
CHOMP-119,Richness,Raw,22
CHOMP-119,Shannon,Raw,1.6678002072695228
CHOMP-119,Faith PD,Raw,4.895384903160152
CHOMP-119,Richness,Rarefied,20.197350489815673
CHOMP-119,Shannon,Rarefied,1.6618992351626563
CHOMP-119,Faith PD,Rarefied,4.4675042370332845
CHOMP-120,Richness,Raw,17
CHOMP-120,Shannon,Raw,0.9256762183889653
CHOMP-120,Faith PD,Raw,4.353334010019449
CHOMP-120,Richness,Rarefied,14.016585163752977
CHOMP-120,Shannon,Rarefied,0.947596193616942
CHOMP-120,Faith PD,Rarefied,3.8356185307977
CHOMP-121,Richness,Raw,16
CHOMP-121,Shannon,Raw,0.9244430402599512
CHOMP-121,Faith PD,Raw,3.849937474800843
CHOMP-121,Richness,Rarefied,15.066309395135185
CHOMP-121,Shannon,Rarefied,0.8990010708683506
CHOMP-121,Faith PD,Rarefied,3.8213495288582715
CHOMP-122,Richness,Raw,22
CHOMP-122,Shannon,Raw,1.5490348806586511
CHOMP-122,Faith PD,Raw,4.174661188971184
CHOMP-122,Richness,Rarefied,18.74777056064043
CHOMP-122,Shannon,Rarefied,1.520382218873271
CHOMP-122,Faith PD,Rarefied,4.174661168971184
CHOMP-123,Richness,Raw,19
CHOMP-123,Shannon,Raw,2.1145905109549457
CHOMP-123,Faith PD,Raw,4.438648990530454
CHOMP-123,Richness,Rarefied,17.79278526479853
CHOMP-123,Shannon,Rarefied,2.141487550460669
CHOMP-123,Faith PD,Rarefied,4.102257527481646
CHOMP-124,Richness,Raw,16
CHOMP-124,Shannon,Raw,1.766853168518208
CHOMP-124,Faith PD,Raw,4.16324989348781
CHOMP-124,Richness,Rarefied,15.609297411434826
CHOMP-124,Shannon,Rarefied,1.825335902215375
CHOMP-124,Faith PD,Rarefied,4.16324989348781
CHOMP-125,Richness,Raw,15
CHOMP-125,Shannon,Raw,0.534044916089873
CHOMP-125,Faith PD,Raw,3.8659898592017905
CHOMP-125,Richness,Rarefied,9.063005698791113
CHOMP-125,Shannon,Rarefied,0.5153509367836964
CHOMP-125,Faith PD,Rarefied,2.6271042503729323
CHOMP-126,Richness,Raw,22
CHOMP-126,Shannon,Raw,2.130950314575349
CHOMP-126,Faith PD,Raw,5.174296443766527
CHOMP-126,Richness,Rarefied,21.007120380539483
CHOMP-126,Shannon,Rarefied,2.1185577572605667
CHOMP-126,Faith PD,Rarefied,5.174296443766527
CHOMP-127,Richness,Raw,16
CHOMP-127,Shannon,Raw,2.2912215857548364
CHOMP-127,Faith PD,Raw,3.7532734325784434
CHOMP-127,Richness,Rarefied,15.237745091949375
CHOMP-127,Shannon,Rarefied,2.260376764884336
CHOMP-127,Faith PD,Rarefied,3.531413582419342
CHOMP-128,Richness,Raw,24
CHOMP-128,Shannon,Raw,2.3483813439384953
CHOMP-128,Faith PD,Raw,4.587793465664971
CHOMP-128,Richness,Rarefied,20.42202985688684
CHOMP-128,Shannon,Rarefied,2.354904359015484
CHOMP-128,Faith PD,Rarefied,3.7603297811159018
CHOMP-129,Richness,Raw,20
CHOMP-129,Shannon,Raw,2.1318681685985537
CHOMP-129,Faith PD,Raw,4.679901267614856
CHOMP-129,Richness,Rarefied,19.501301791397818
CHOMP-129,Shannon,Rarefied,2.1299492542825282
CHOMP-129,Faith PD,Rarefied,4.541541424718371
CHOMP-130,Richness,Raw,17
CHOMP-130,Shannon,Raw,1.1553342584274653
CHOMP-130,Faith PD,Raw,4.375875922079715
CHOMP-130,Richness,Rarefied,13.795809951461923
CHOMP-130,Shannon,Rarefied,1.1582903933372888
CHOMP-130,Faith PD,Rarefied,3.409270677127843
CHOMP-131,Richness,Raw,15
CHOMP-131,Shannon,Raw,1.765751630596816
CHOMP-131,Faith PD,Raw,3.4296471574704905
CHOMP-131,Richness,Rarefied,14.748616290758239
CHOMP-131,Shannon,Rarefied,1.756742258593633
CHOMP-131,Faith PD,Rarefied,3.4296471574704905
CHOMP-132,Richness,Raw,28
CHOMP-132,Shannon,Raw,1.194364069002868
CHOMP-132,Faith PD,Raw,5.4548303756663925
CHOMP-132,Richness,Rarefied,21.558740422724743
CHOMP-132,Shannon,Rarefied,1.1698029334553506
CHOMP-132,Faith PD,Rarefied,4.68187872416215
CHOMP-133,Richness,Raw,17
CHOMP-133,Shannon,Raw,1.592831027091505
CHOMP-133,Faith PD,Raw,4.539426966949668
CHOMP-133,Richness,Rarefied,15.223130621251853
CHOMP-133,Shannon,Rarefied,1.6228379877932566
CHOMP-133,Faith PD,Rarefied,4.539426966949668
CHOMP-134,Richness,Raw,10
CHOMP-134,Shannon,Raw,1.5913757408749603
CHOMP-134,Faith PD,Raw,2.943708349510244
CHOMP-134,Richness,Rarefied,9.902330811548117
CHOMP-134,Shannon,Rarefied,1.568705379888306
CHOMP-134,Faith PD,Rarefied,2.8538967941403812
CHOMP-135,Richness,Raw,21
CHOMP-135,Shannon,Raw,2.0845627015912194
CHOMP-135,Faith PD,Raw,4.727212529290029
CHOMP-135,Richness,Rarefied,20.139688265196707
CHOMP-135,Shannon,Rarefied,2.028388688015546
CHOMP-135,Faith PD,Rarefied,4.544739710095623
CHOMP-136,Richness,Raw,22
CHOMP-136,Shannon,Raw,1.658230604863862
CHOMP-136,Faith PD,Raw,4.65727474379405
CHOMP-136,Richness,Rarefied,19.616621086210806
CHOMP-136,Shannon,Rarefied,1.6219204279445754
CHOMP-136,Faith PD,Rarefied,4.425259893522456
CHOMP-137,Richness,Raw,11
CHOMP-137,Shannon,Raw,1.636517034495916
CHOMP-137,Faith PD,Raw,2.81642884479059
CHOMP-137,Richness,Rarefied,9.421565241702455
CHOMP-137,Shannon,Rarefied,1.5698418222910167
CHOMP-137,Faith PD,Rarefied,2.4097465907171993
CHOMP-138,Richness,Raw,21
CHOMP-138,Shannon,Raw,0.74762215163226875
CHOMP-138,Faith PD,Raw,4.107680757182973
CHOMP-138,Richness,Rarefied,14.512339389267833
CHOMP-138,Shannon,Rarefied,0.7141913667231152
CHOMP-138,Faith PD,Rarefied,2.991264916567189
CHOMP-139,Richness,Raw,15
CHOMP-139,Shannon,Raw,1.2135566835269276
CHOMP-139,Faith PD,Raw,3.313728877355839
CHOMP-139,Richness,Rarefied,14.680179100420998
CHOMP-139,Shannon,Rarefied,1.1619704198275422
CHOMP-139,Faith PD,Rarefied,3.213513297751708
CHOMP-140,Richness,Raw,10
CHOMP-140,Shannon,Raw,1.3016169961174182
CHOMP-140,Faith PD,Raw,2.284984375616049
CHOMP-140,Richness,Rarefied,9.99706987106246
CHOMP-140,Shannon,Rarefied,1.2743323883984776
CHOMP-140,Faith PD,Rarefied,2.284984375616049
CHOMP-141,Richness,Raw,22
CHOMP-141,Shannon,Raw,2.098086577322198
CHOMP-141,Faith PD,Raw,4.1496911302991775
CHOMP-141,Richness,Rarefied,20.47466499681262
CHOMP-141,Shannon,Rarefied,2.126795899098308
CHOMP-141,Faith PD,Rarefied,4.120655102788478
CHOMP-142,Richness,Raw,16
CHOMP-142,Shannon,Raw,1.5441869093470075
CHOMP-142,Faith PD,Raw,3.9091787736796086
CHOMP-142,Richness,Rarefied,13.72533213577247
CHOMP-142,Shannon,Rarefied,1.5210690648174983
CHOMP-142,Faith PD,Rarefied,3.571495329926347
CHOMP-143,Richness,Raw,21
CHOMP-143,Shannon,Raw,1.6703016898828222
CHOMP-143,Faith PD,Raw,4.331895025450822
CHOMP-143,Richness,Rarefied,17.773696699647918
CHOMP-143,Shannon,Rarefied,1.711686123429795
CHOMP-143,Faith PD,Rarefied,3.5769652158958993
CHOMP-144,Richness,Raw,21
CHOMP-144,Shannon,Raw,2.163553184716881
CHOMP-144,Faith PD,Raw,4.4161400791866985
CHOMP-144,Richness,Rarefied,18.22190995889444
CHOMP-144,Shannon,Rarefied,2.1654670047092934
CHOMP-144,Faith PD,Rarefied,3.96960730879366
CHOMP-145,Richness,Raw,15
CHOMP-145,Shannon,Raw,1.8845103353142405
CHOMP-145,Faith PD,Raw,3.899067088546845
CHOMP-145,Richness,Rarefied,14.829984804689193
CHOMP-145,Shannon,Rarefied,1.858805355795121
CHOMP-145,Faith PD,Rarefied,3.899067088546845
CHOMP-146,Richness,Raw,11
CHOMP-146,Shannon,Raw,1.718247571191905
CHOMP-146,Faith PD,Raw,3.42798370436579
CHOMP-146,Richness,Rarefied,10.970921321125992
CHOMP-146,Shannon,Rarefied,1.7108983648789104
CHOMP-146,Faith PD,Rarefied,3.42798370436579
CHOMP-147,Richness,Raw,12
CHOMP-147,Shannon,Raw,1.3790800755461206
CHOMP-147,Faith PD,Raw,2.850272246761075
CHOMP-147,Richness,Rarefied,11.989614509485103
CHOMP-147,Shannon,Rarefied,1.319422710055804
CHOMP-147,Faith PD,Rarefied,2.850272246761075
CHOMP-148,Richness,Raw,12
CHOMP-148,Shannon,Raw,1.8904551851156375
CHOMP-148,Faith PD,Raw,2.803932115043697
CHOMP-148,Richness,Rarefied,11.963796027624014
CHOMP-148,Shannon,Rarefied,1.9140746533671915
CHOMP-148,Faith PD,Rarefied,2.803932115043697
CHOMP-149,Richness,Raw,7
CHOMP-149,Shannon,Raw,0.4825352172766786
CHOMP-149,Faith PD,Raw,2.1892044138505664
CHOMP-149,Richness,Rarefied,6.8705582641978165
CHOMP-149,Shannon,Rarefied,0.47188484074019443
CHOMP-149,Faith PD,Rarefied,2.1892044138505664
CHOMP-150,Richness,Raw,24
CHOMP-150,Shannon,Raw,2.3241384224205803
CHOMP-150,Faith PD,Raw,4.298125630891081
CHOMP-150,Richness,Rarefied,21.633325758052724
CHOMP-150,Shannon,Rarefied,2.3365746130891223
CHOMP-150,Faith PD,Rarefied,4.298125630891081
CHOMP-151,Richness,Raw,20
CHOMP-151,Shannon,Raw,1.526807001343653
CHOMP-151,Faith PD,Raw,4.640639953141214
CHOMP-151,Richness,Rarefied,15.334750436142881
CHOMP-151,Shannon,Rarefied,1.5769117093622815
CHOMP-151,Faith PD,Rarefied,3.861633399773014
CHOMP-152,Richness,Raw,16
CHOMP-152,Shannon,Raw,2.098720652483989
CHOMP-152,Faith PD,Raw,3.87645393295169
CHOMP-152,Richness,Rarefied,15.23372747512629
CHOMP-152,Shannon,Rarefied,2.0856868700914397
CHOMP-152,Faith PD,Rarefied,3.87645393295169
CHOMP-153,Richness,Raw,14
CHOMP-153,Shannon,Raw,1.875610562048153
CHOMP-153,Faith PD,Raw,3.34274974660629
CHOMP-153,Richness,Rarefied,13.995466629067186
CHOMP-153,Shannon,Rarefied,1.8602609365381675
CHOMP-153,Faith PD,Rarefied,3.34274974660629
CHOMP-154,Richness,Raw,11
CHOMP-154,Shannon,Raw,0.7405808798314695
CHOMP-154,Faith PD,Raw,3.0885224396197346
CHOMP-154,Richness,Rarefied,8.893619688872555
CHOMP-154,Shannon,Rarefied,0.7726587720712739
CHOMP-154,Faith PD,Rarefied,2.5983081579346194
CHOMP-155,Richness,Raw,17
CHOMP-155,Shannon,Raw,2.0693996768316003
CHOMP-155,Faith PD,Raw,4.881820810723228
CHOMP-155,Richness,Rarefied,16.357882471665736
CHOMP-155,Shannon,Rarefied,2.0779710900667183
CHOMP-155,Faith PD,Rarefied,4.881820810723228
CHOMP-156,Richness,Raw,16
CHOMP-156,Shannon,Raw,1.7180499925987494
CHOMP-156,Faith PD,Raw,4.227213844608919
CHOMP-156,Richness,Rarefied,15.587682468162054
CHOMP-156,Shannon,Rarefied,1.689428136710604
CHOMP-156,Faith PD,Rarefied,4.227213844608919
CHOMP-157,Richness,Raw,22
CHOMP-157,Shannon,Raw,1.3839986424949375
CHOMP-157,Faith PD,Raw,4.891768132010558
CHOMP-157,Richness,Rarefied,17.15163494037682
CHOMP-157,Shannon,Rarefied,1.3490838118785873
CHOMP-157,Faith PD,Rarefied,4.225039071913367
CHOMP-158,Richness,Raw,19
CHOMP-158,Shannon,Raw,1.8113960334667047
CHOMP-158,Faith PD,Raw,4.543701290522438
CHOMP-158,Richness,Rarefied,17.361354262714695
CHOMP-158,Shannon,Rarefied,1.8505789518686708
CHOMP-158,Faith PD,Rarefied,4.412248376004869
CHOMP-159,Richness,Raw,14
CHOMP-159,Shannon,Raw,2.1226843586304853
CHOMP-159,Faith PD,Raw,3.0433727923600467
CHOMP-159,Richness,Rarefied,13.666726538425356
CHOMP-159,Shannon,Rarefied,2.11236741135312
CHOMP-159,Faith PD,Rarefied,3.0433727923600467
CHOMP-160,Richness,Raw,13
CHOMP-160,Shannon,Raw,1.6937848461934981
CHOMP-160,Faith PD,Raw,3.2711368377245966
CHOMP-160,Richness,Rarefied,12.8830713382726
CHOMP-160,Shannon,Rarefied,1.7248124834144194
CHOMP-160,Faith PD,Rarefied,3.2711368377245966
CHOMP-161,Richness,Raw,12
CHOMP-161,Shannon,Raw,1.1024105141891807
CHOMP-161,Faith PD,Raw,3.171622790632329
CHOMP-161,Richness,Rarefied,11.978118403153776
CHOMP-161,Shannon,Rarefied,1.1809136458621037
CHOMP-161,Faith PD,Rarefied,3.171622790632329
CHOMP-162,Richness,Raw,17
CHOMP-162,Shannon,Raw,2.3001052480395408
CHOMP-162,Faith PD,Raw,3.700666125377997
CHOMP-162,Richness,Rarefied,16.961472344920118
CHOMP-162,Shannon,Rarefied,2.264891721267521
CHOMP-162,Faith PD,Rarefied,3.700666115377997
CHOMP-163,Richness,Raw,10
CHOMP-163,Shannon,Raw,1.8138165441408556
CHOMP-163,Faith PD,Raw,2.8542363880772488
CHOMP-163,Richness,Rarefied,9.999999999866931
CHOMP-163,Shannon,Rarefied,1.8292219697477492
CHOMP-163,Faith PD,Rarefied,2.8542363880772488
CHOMP-164,Richness,Raw,10
CHOMP-164,Shannon,Raw,1.183947840717221
CHOMP-164,Faith PD,Raw,2.9282631807461703
CHOMP-164,Richness,Rarefied,7.400796725735464
CHOMP-164,Shannon,Rarefied,1.1814274563183875
CHOMP-164,Faith PD,Rarefied,1.981756778259658
CHOMP-165,Richness,Raw,9
CHOMP-165,Shannon,Raw,1.5042870684456962
CHOMP-165,Faith PD,Raw,2.6685631417865574
CHOMP-165,Richness,Rarefied,8.883437838715691
CHOMP-165,Shannon,Rarefied,1.4673547906354028
CHOMP-165,Faith PD,Rarefied,2.5585104848421674
CHOMP-166,Richness,Raw,23
CHOMP-166,Shannon,Raw,2.39881973373122
CHOMP-166,Faith PD,Raw,5.938209961880701
CHOMP-166,Richness,Rarefied,21.29853710077349
CHOMP-166,Shannon,Rarefied,2.4188970873659863
CHOMP-166,Faith PD,Rarefied,5.907874811274907
CHOMP-167,Richness,Raw,13
CHOMP-167,Shannon,Raw,1.9210261193433844
CHOMP-167,Faith PD,Raw,3.078378250007765
CHOMP-167,Richness,Rarefied,12.999999083837722
CHOMP-167,Shannon,Rarefied,1.9150324486087977
CHOMP-167,Faith PD,Rarefied,3.078378250007765
CHOMP-168,Richness,Raw,18
CHOMP-168,Shannon,Raw,1.5855904033593928
CHOMP-168,Faith PD,Raw,4.327227224225808
CHOMP-168,Richness,Rarefied,16.368720025442105
CHOMP-168,Shannon,Rarefied,1.6273273325078266
CHOMP-168,Faith PD,Rarefied,3.515514770343067
CHOMP-169,Richness,Raw,18
CHOMP-169,Shannon,Raw,1.3009578511113982
CHOMP-169,Faith PD,Raw,4.151598891530075
CHOMP-169,Richness,Rarefied,17.136965515479144
CHOMP-169,Shannon,Rarefied,1.3058296269046294
CHOMP-169,Faith PD,Rarefied,4.012625138660454
CHOMP-170,Richness,Raw,16
CHOMP-170,Shannon,Raw,1.6791560492607174
CHOMP-170,Faith PD,Raw,3.293112623236633
CHOMP-170,Richness,Rarefied,15.357586101010511
CHOMP-170,Shannon,Rarefied,1.7063410545093582
CHOMP-170,Faith PD,Rarefied,3.038605932636364
CHOMP-171,Richness,Raw,14
CHOMP-171,Shannon,Raw,1.2932431983759407
CHOMP-171,Faith PD,Raw,3.177510890860882
CHOMP-171,Richness,Rarefied,12.196402808124166
CHOMP-171,Shannon,Rarefied,1.2607861957461513
CHOMP-171,Faith PD,Rarefied,2.220638096297658
CHOMP-172,Richness,Raw,8
CHOMP-172,Shannon,Raw,0.39029404910631216
CHOMP-172,Faith PD,Raw,2.448244329773497
CHOMP-172,Richness,Rarefied,6.077980416464907
CHOMP-172,Shannon,Rarefied,0.391118948976938
CHOMP-172,Faith PD,Rarefied,2.20306399817534
CHOMP-173,Richness,Raw,13
CHOMP-173,Shannon,Raw,0.530640890602721
CHOMP-173,Faith PD,Raw,3.1060536588065717
CHOMP-173,Richness,Rarefied,10.579980405625884
CHOMP-173,Shannon,Rarefied,0.5250671060047608
CHOMP-173,Faith PD,Rarefied,2.5902363324736997
CHOMP-174,Richness,Raw,15
CHOMP-174,Shannon,Raw,0.9752389664217198
CHOMP-174,Faith PD,Raw,3.4458821999703115
CHOMP-174,Richness,Rarefied,11.75767925407892
CHOMP-174,Shannon,Rarefied,0.9662699506340339
CHOMP-174,Faith PD,Rarefied,2.5890540005976437
CHOMP-175,Richness,Raw,17
CHOMP-175,Shannon,Raw,2.3064829531215634
CHOMP-175,Faith PD,Raw,4.042089630973736
CHOMP-175,Richness,Rarefied,15.785657842606874
CHOMP-175,Shannon,Rarefied,2.2897133529593
CHOMP-175,Faith PD,Rarefied,4.042089610973736
CHOMP-176,Richness,Raw,18
CHOMP-176,Shannon,Raw,1.3711962452567437
CHOMP-176,Faith PD,Raw,4.1281111167770135
CHOMP-176,Richness,Rarefied,15.70276356245313
CHOMP-176,Shannon,Rarefied,1.3040817121134134
CHOMP-176,Faith PD,Rarefied,3.419389110449109
CHOMP-177,Richness,Raw,18
CHOMP-177,Shannon,Raw,0.3888556787021383
CHOMP-177,Faith PD,Raw,4.175058315304682
CHOMP-177,Richness,Rarefied,9.897098712226144
CHOMP-177,Shannon,Rarefied,0.3452524305249734
CHOMP-177,Faith PD,Rarefied,2.7495773273228687
CHOMP-178,Richness,Raw,15
CHOMP-178,Shannon,Raw,0.9544884642669954
CHOMP-178,Faith PD,Raw,3.6453036252825606
CHOMP-178,Richness,Rarefied,14.940100464486344
CHOMP-178,Shannon,Rarefied,0.9814008031001193
CHOMP-178,Faith PD,Rarefied,3.6453036252825606
CHOMP-179,Richness,Raw,20
CHOMP-179,Shannon,Raw,2.10744964658998
CHOMP-179,Faith PD,Raw,4.8306994475949665
CHOMP-179,Richness,Rarefied,17.821466341083678
CHOMP-179,Shannon,Rarefied,2.055733016456921
CHOMP-179,Faith PD,Rarefied,4.58024310027639
CHOMP-180,Richness,Raw,18
CHOMP-180,Shannon,Raw,1.7575470543243121
CHOMP-180,Faith PD,Raw,4.089202244462127
CHOMP-180,Richness,Rarefied,17.90835977196413
CHOMP-180,Shannon,Rarefied,1.7926341296913508
CHOMP-180,Faith PD,Rarefied,4.089202244462127
CHOMP-181,Richness,Raw,16
CHOMP-181,Shannon,Raw,2.1514772679638767
CHOMP-181,Faith PD,Raw,3.9000587600077328
CHOMP-181,Richness,Rarefied,15.999419311252106
CHOMP-181,Shannon,Rarefied,2.158694481040913
CHOMP-181,Faith PD,Rarefied,3.9000587600077328
CHOMP-182,Richness,Raw,20
CHOMP-182,Shannon,Raw,1.2901989588674385
CHOMP-182,Faith PD,Raw,3.9129460939303105
CHOMP-182,Richness,Rarefied,16.707093549765293
CHOMP-182,Shannon,Rarefied,1.2238997739042727
CHOMP-182,Faith PD,Rarefied,3.216079632638036
CHOMP-183,Richness,Raw,17
CHOMP-183,Shannon,Raw,0.7657637764811938
CHOMP-183,Faith PD,Raw,3.9673614600545983
CHOMP-183,Richness,Rarefied,14.596496004275497
CHOMP-183,Shannon,Rarefied,0.8173550968714102
CHOMP-183,Faith PD,Rarefied,3.7859584819750403
CHOMP-184,Richness,Raw,21
CHOMP-184,Shannon,Raw,2.384065853670738
CHOMP-184,Faith PD,Raw,4.589544247584888
CHOMP-184,Richness,Rarefied,20.819587513947692
CHOMP-184,Shannon,Rarefied,2.4343142131023816
